tract_id,house_num,shape_area,shape_length,shape_area_c,shape_length_c,target
50600,463.0,1400834.2871180512,97136.61892448076,1271723.8301782804,87573.64939416088,0
50700,439.0,969718.4397360976,81107.80240242934,872120.5735086297,72615.5001013025,0
50800,653.0,1271058.5767669587,121076.27110040022,1153619.8472355632,109450.89998454228,0
50900,708.0,1424160.062295571,130559.90565129629,1319780.5588460374,120276.69318125962,0
51000,526.0,1172268.704363851,100619.52699988623,1060288.5920638726,90544.4012171606,0
51100,536.0,1151827.088566976,102667.06789095112,1033437.8131525068,91786.79705147506,0
51200,409.0,1128599.0459695964,80150.9943493036,1023978.9655754156,72020.77377034814,0
51300,507.0,1122193.2926275977,95217.62992696944,1017216.0927687424,85969.78929572453,0
51400,379.0,1061337.899725377,80194.72140453247,971938.4011771552,72870.12270321086,0
520500,899.0,1124389.4667679018,124655.48205774825,1079405.5733394192,119660.51040231096,0
550100,4.0,11103.077036548406,829.345055935714,9934.324626548792,754.4917620443985,0
550200,1.0,812.1182507500058,107.96291075063148,765.460462711399,101.7602295509639,0
560100,146.0,665292.255046202,30377.088591200747,625593.7394902267,28667.262749511166,0
560300,1430.0,2063589.5294408484,207677.850312619,1960081.408840785,196801.97417219117,0
560400,881.0,2203993.674149308,146436.9396196233,2090021.4245352417,138297.23006978922,0
560700,1163.0,2165371.2998753395,188786.4374996333,2070228.3777333167,179865.2589869344,0
560800,1040.0,1605446.0605779702,154289.60217906442,1536749.3901712613,147013.7359925757,0
560900,1300.0,2112066.940633775,200242.01326663492,1995811.190367124,188813.4664707636,0
561000,1278.0,2077533.8391269231,194982.45450705552,1981569.4130829603,185776.527389026,0
561100,1546.0,2275740.846161572,233770.87061690187,2185546.8386828485,224364.5505026657,0
570100,97.0,2588650.802921594,52584.11519570683,2462380.1353712957,49103.56931646479,0
590500,177.0,1339852.9952814905,45733.51165605136,1260137.140432169,42509.19152976431,0
600900,901.0,1830943.499454077,162222.24120279262,1671481.2827250904,147181.8419154915,0
60100,307.0,1079340.4674088992,72575.87894152786,967654.8886012218,65187.51441856528,0
60200,432.0,1900371.6118227765,107101.55914062633,1726596.5719760344,97263.70734434496,0
60300,395.0,1231159.62602718,88109.80423543544,1105165.656846974,78724.20198305222,0
60400,351.0,1274388.7740727174,87425.45599801964,1143786.7768210764,78271.22448765462,0
60800,22.0,588336.2079249119,15709.87571787981,526229.912607878,14042.211866656016,0
60900,18.0,280823.1787494459,9415.604330037357,256600.40126437315,8550.700679368847,0
61000,167.0,1582921.8329572938,64566.89217727582,1431034.1934037032,58159.8639128524,0
61100,274.0,1374587.561645305,76184.5822908256,1238059.146821891,68681.50440041909,0
61200,347.0,1203356.5695733577,85511.68061620602,1078985.370229853,76764.57676489829,0
61500,269.0,1037061.4250640256,65009.53201210182,928043.099472557,57972.451306793846,0
61800,139.0,2087192.3446276304,79387.0117035136,1889640.1018788647,71824.49477692494,0
61901,143.0,2233857.673386079,76278.2634469505,2005734.2609932,68539.40385199226,0
61902,15.0,172620.59183853306,5584.4925036470695,152715.26528353294,4979.724067110413,0
62000,174.0,1788008.0616893957,75139.33601418589,1617696.0732833263,67979.05984522772,0
620100,1209.0,1667151.1328923437,172281.04258844728,1558196.6916347668,161016.3703159739,0
620200,926.0,1935033.576120609,152985.83735667006,1830844.7050363529,143768.47352918866,0
620300,1048.0,1481320.8341604937,154679.2728083678,1380334.921997875,143636.33965567406,0
620400,998.0,1486701.6698003712,144321.20070757985,1374758.4025843309,132852.44438100574,0
62100,219.0,1558297.9073446635,74865.80208267317,1393378.051842712,66920.1946484018,0
62200,289.0,1509737.7840578542,84092.46134107793,1346550.5095937408,74929.08622247326,0
62300,271.0,1107619.3382148924,70294.43203812643,996647.2425276636,62610.288685098574,0
62400,209.0,1140342.903577164,57445.346651068816,1027055.3163522652,51354.50581489678,0
62500,,0.0,0.0,0.0,0.0,0
62600,301.0,1492354.5230465028,70900.35544386707,1379179.9143970937,64113.15270640377,0
62700,253.0,1001337.719031371,59451.77278557856,910350.090080171,53206.82323071271,0
62800,227.0,598016.2483193969,48351.44351946616,532268.9999703596,42960.14868299863,0
62900,340.0,1154475.2694898047,78104.26368741253,1046243.7054801822,70276.39985571739,0
63000,237.0,2088810.6785943725,83173.03867489652,1893894.1216753924,75226.25552588944,0
63100,164.0,2314132.121944487,81097.65896550899,2079534.897793219,72637.70679954211,0
63200,20.0,228667.8194341511,8889.006483927462,206107.91479109152,8022.148888297167,0
63302,125.0,2430000.9981015697,74509.42867343278,2174603.809585953,66529.13864769394,0
63303,25.0,614411.8800824974,16782.064266078796,552709.7056891172,15060.483254072158,0
63400,237.0,2714347.361264106,97910.3476242533,2432583.746737673,87775.88849801758,0
640100,600.0,1208476.7529015809,101456.60493748428,1129619.197068218,95278.0510421378,0
640300,1340.0,2024947.5807013733,201651.17000425392,1937894.2366831885,192622.61505909063,0
640400,708.0,2932020.07291187,142809.97007909077,2793673.54893832,136484.79295160618,0
640500,780.0,3486012.4519215403,156902.8220412601,3297129.611316044,148284.7942192454,0
640800,868.0,1281121.764244354,132057.25609677823,1212870.9719104164,124662.0400275115,0
650301,1173.0,1888888.94946784,183724.05632793877,1775978.9263983103,171959.0928155869,0
650500,32.0,2580300.3260318795,34289.02158333424,2433469.4380845795,32177.349579347287,0
700100,91.0,1310996.0590752235,28236.14302128975,1211423.57163213,26235.39287339728,0
700200,699.0,1644824.8566555155,110928.9784811414,1550216.4911487442,104887.91644591073,0
700301,972.0,1796016.589234311,151401.26236921546,1686091.99947505,143048.00164866488,0
700302,1098.0,1968828.9554675815,182964.7741885896,1861367.943791503,173542.7546428903,0
700401,1181.0,1749058.450599291,166104.76835343958,1667991.614400349,158234.62572413485,0
700402,807.0,1038589.4098263958,109530.67334372086,987391.6502064072,103798.5513035055,0
700501,1177.0,1885437.932266526,175375.07835743634,1792290.6397673346,166830.79477806666,0
700502,696.0,1479101.247373337,116623.58842709608,1418037.3699615595,111554.67059267918,0
70101,9.0,209212.13586127208,6955.247927153439,194195.11585772943,6408.1695763219805,0
70102,159.0,2000354.2486953249,71207.81547420245,1792597.232690415,63717.17287673248,0
70103,232.0,2290938.856140105,90905.38947466837,2063489.0735454035,81912.21167071816,0
70200,330.0,2130536.798961047,103079.1669859044,1919166.000121076,92762.66402368962,0
70300,307.0,1212111.873522559,76051.46562609964,1082048.3495326275,68080.50940780625,0
70400,231.0,906958.9117528832,58364.82861904032,810253.44997472,51928.854175507,0
70500,229.0,964453.7663065104,61366.81626930981,859817.7867510376,54307.419025682015,0
70600,246.0,1123105.7710784564,70602.97596787199,1008406.37136956,63001.18063737788,0
70700,156.0,1515137.8854752374,56486.44703769515,1419521.5681647388,51976.38893173162,0
71000,305.0,1598384.1283974703,85641.59723788613,1450604.550551341,77006.09212508566,0
71100,260.0,1258315.873139238,70941.26343566044,1156074.5617128669,64329.79401737893,0
71200,243.0,1673506.96706849,78961.40678362935,1521980.418707318,71513.8967803091,0
71300,254.0,1548612.9628322776,81609.59651354233,1400898.9291330562,73818.03890697616,0
71400,33.0,214929.07090651424,9638.998572815784,198734.8285150024,8913.96702581218,0
71500,17.0,10358.797535354288,1105.438448203885,8937.15225116101,973.2495854404916,0
71600,327.0,1344395.4108860665,90678.3410801515,1227576.6847025694,82181.7913288544,0
71700,325.0,1393937.7701663957,88522.5408738677,1280592.242873673,80875.5386173754,0
71800,300.0,1550601.904324038,92631.05237771892,1426493.7146020394,84645.28184863259,0
720100,419.0,934897.153385237,76566.3513448651,883558.1215894991,72465.7871764793,0
720200,441.0,895962.6618476768,78104.61884499292,841743.038850849,73201.4687018536,0
720300,791.0,1528689.7933997083,139266.6629815625,1453465.4259915168,131940.0228680109,0
720400,872.0,1395763.6209887883,137652.58623786166,1322189.6329141592,130525.10427555218,0
720500,458.0,763428.7474874983,72951.10881249653,729430.9217965519,69486.25960323366,0
720600,725.0,1371363.442935286,124162.27834029644,1309267.9320013863,118169.93712156345,0
720700,485.0,1010099.0493545776,87347.89696180627,944448.8725684877,81476.598972118,0
730400,604.0,1107289.7038603127,99155.05990588423,1053234.602848108,94359.92995492426,0
730500,895.0,1287197.6822653618,133660.43380582746,1236325.805283994,128514.60297358544,0
740100,879.0,1299545.0425787792,131776.79085008168,1243729.4445158043,125680.6826072336,0
740200,897.0,1802948.44676484,150262.63272913275,1699414.0689177222,142235.70739238773,0
740300,1197.0,1616085.590983519,172972.07537356086,1544351.6136657305,165159.51352645326,0
740400,21.0,314559.6578413639,10341.898486341555,301893.38465106324,9901.698591314998,0
750200,401.0,899618.4435871763,74087.77034062622,853356.3547984211,70065.67237746174,0
750300,960.0,1537775.2665305492,149683.55548865057,1453862.3007984608,141182.7258074187,0
750400,675.0,1112256.087778051,105265.55402656853,1056710.7480857682,99688.488492065,0
750500,544.0,882747.028010363,89168.17438664293,838421.9972336246,84455.24293631485,0
760801,32.0,1506959.468433531,28118.80879573976,1381638.0979881054,25953.41205984773,0
760802,4.0,6269.173773370702,588.3182155816099,5861.4934059483785,547.1966383851491,0
770602,260.0,1758344.4111650344,68207.71745417161,1706198.3668562763,65642.39169190037,0
770902,490.0,1292321.9972543195,97211.287803774,1225891.8748929491,91939.66790513643,0
80100,84.0,1075738.8450700548,41261.812686430094,964672.1655817948,37000.24193857911,0
80201,145.0,1705934.3076364775,65234.81503834992,1545049.4942168114,59095.85726541814,0
80202,148.0,2230537.073199965,76682.07747235545,2009410.286070624,69277.59538775617,0
80300,255.0,2655561.118825389,103034.14335660957,2414285.902700015,93461.66218404406,0
81000,79.0,1590019.6661068017,45245.21784532089,1453395.1251383098,41429.19587674576,0
810400,627.0,1216593.9143675514,107069.8868371723,1161366.0517592295,101944.333572921,0
81100,73.0,1209937.9564425857,38296.26643624858,1089997.1714277624,34337.209406606664,0
81201,56.0,1266623.0127392306,35388.18537494751,1134595.1853288857,31579.36708987716,0
81202,36.0,445973.8761261458,17673.01827316259,398990.4627549496,15757.101406113015,0
81300,33.0,984800.0251609518,24525.95501866425,888919.6456502249,22071.3899235742,0
81401,42.0,1384066.869785927,32351.86848379253,1235304.3692156833,28786.90502958236,0
81402,19.0,283043.05384227453,7607.629913010071,250152.9015696236,6757.069211522167,0
81403,40.0,1251059.5771469628,28865.143301232383,1125805.5922890822,25969.671588482688,0
81500,42.0,1215927.4525697697,29479.531629528537,1102322.182825032,26657.735716545267,0
81600,62.0,1444644.5085647225,38842.76277090402,1307718.8113708918,35101.45868131324,0
81700,74.0,1325708.771522219,39608.42040083524,1194854.467145005,35726.230318445174,0
81800,84.0,2019362.2844143447,53863.52718902759,1797958.4744867426,48041.91847165152,0
830800,344.0,1946220.7816748864,99871.13475678027,1787349.9789224428,91942.63046299714,0
830900,128.0,2516177.590546038,54537.3370422558,2353471.220576107,50699.78321176413,0
831000,370.0,1075530.1714846436,79126.77029683256,965263.3102476496,70483.86067220973,0
831100,774.0,2415366.189623935,147487.4322137094,2246338.198187832,136253.66581352317,0
831500,148.0,2768705.199240135,59746.68356188395,2615157.8171542585,56514.98040576633,0
831700,370.0,1562013.5496112574,78226.8917397478,1459185.656463808,72636.26111789829,0
831800,490.0,1817067.0172807763,102969.16840701264,1688598.3980533895,96160.58868179913,0
831900,447.0,1317559.2067052163,101141.43362198044,1194703.7969321876,91186.47127238162,0
832000,213.0,1536428.8999686562,70739.01969343642,1391498.2297043554,63580.08505133542,0
832100,218.0,1805965.4593445049,77444.71297890024,1621782.087872662,69571.02057007277,0
832200,405.0,1110234.5150805078,86114.7321691073,1009572.4005603916,77541.20997180534,0
832300,173.0,1519129.202231437,54932.83668465016,1417820.4670926451,50217.31855641209,0
